trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,shape_id
6dc28242-c3f1-4599-b84e-cb05f4919d2e,O0801AAA0A,S_REG,Taquara,801,0,O0801AAA0AIDU01
8ca236a2-0cd7-47f4-8ff7-79251061b68e,O0415AAA0A,U_REG,Leblon,415,0,0snx
b740bca9-d83c-4798-a93f-5c72968991d2,O0497AAA0A,D_REG,Largo do Machado,497,0,kq4p
65fd7418-2702-4c55-89ef-e57b9b39e9ab,O0133AAA0A,U_REG,Largo do Machado,133,1,5a65e29a-25a0-49e4-a861-1601b80d5a7b
4b56a130-fc05-4aec-a473-c10f883a5f2d,O0870AAA0A,S_REG,Santa Cruz,870,0,d2fm
37fcf445-c0a8-4f2d-acda-059c53815550,E2338AAA0A,U_REG,Castelo,2338,0,75cb
9cd26ea1-7aa1-4223-8a77-c93c56267b51,O0100AAA0A,S_REG,Metrô General Osório,100,1,hq21
a04412e1-7b05-466d-9b60-46c33e9807ed,O0100AAA0A,S_REG,Metrô General Osório,100,1,hq21
f8487ed7-d784-445f-a60e-da56f5b9dc9e,O0100AAA0A,S_REG,Metrô General Osório,100,1,hq21
ab23b6da-b364-4e67-9eae-017b91f5fc8e,O0817AAA0A,U_REG,Vargem Grande,817,0,O0039CAA0AIDU01
0e6216e8-d466-4304-9c29-f41fc4893d9d,O0107AAA0A,U_REG,Urca,107,0,nasu
c0eb8edb-d6ed-4a35-928c-ee89ce4b5962,O0104AAA0A,U_REG,Terminal Gentileza,104,0,sc8o
93b017c1-426c-4fc3-8e1b-9c7bba551565,O0104AAA0A,U_REG,Terminal Gentileza,104,0,sc8o
ed1493a8-27b1-484b-96a7-08db7f40d871,O0315AAA0A,S_REG,Central,315,1,4rzh
867e735d-4d41-4c2b-8d8d-5b288ea3c6c9,O0321AAA0A,U_REG,Bancários,321,1,l0et
97de5082-7b46-4c45-ac9a-7b93a43eac62,O0388AAA0A,U_REG,Candelária,388,0,47f1
787e0a93-a0f7-4829-99fd-9c56cc9978f6,O0687AAA0A,S_REG,Pavuna,687,1,dyi4
aa77b416-a018-4ab2-9f02-a9fd58f0d7b3,O0474AAV0A,U_REG,Copacabana,SV474,0,qppd
b791d552-de38-4e77-900f-99df9844e713,O0826AAA0A,U_REG,Carobinha,826,1,w3e5
9e57605a-a76f-4146-aa70-1d2070f95f11,O0812AAA0A,D_REG,Bangu,812,0,z1vr
bf38ce4d-7b3a-48e6-9563-464daa028d4d,O0794AAA0A,U_REG,Bangu,794,1,97k8
4f8cab54-85f5-4ce8-a28e-e92abc2d4f9b,O0794AAA0A,U_REG,Bangu,794,1,97k8
fe8fa10d-d63d-4915-9fa6-6aaa76e7af9e,O0794AAA0A,U_REG,Bangu,794,1,97k8
e2a65c2f-90fe-4212-a525-96e297507935,O0794AAA0A,U_REG,Bangu,794,1,97k8
05627daf-2e92-47bc-bd6c-31316cd08ad2,O0809AAA0A,D_REG,Santa Cruz,809,0,O0809AAA0AIDU01
d4efe19c-4742-4b2b-bd2c-5a1925ebe1c5,O0810AAA0A,D_REG,Pontal,810,0,5d24b6b9-0c35-4068-861e-9cb6af288387
a2153fef-338f-4d45-8c6c-da2d7637fc38,O0794AAA0A,S_REG,Bangu,794,1,97k8
15495fbe-ff10-41e3-b097-ee7be4566bf1,O0794AAA0A,S_REG,Bangu,794,1,97k8
e8f0ae17-5e78-4714-90c6-483083912b30,O0803AAA0A,D_REG,Jabour,803,1,c0ed6e59-3c16-40a6-a95a-9d755039f22a
1b8c0d82-b5e8-4498-b7f4-d2ff54d8a97a,O0803AAA0A,D_REG,Jabour,803,1,c0ed6e59-3c16-40a6-a95a-9d755039f22a
d709116a-0a24-4821-92cd-aaaae69ac0c2,O0133AAA0A,U_REG,Largo do Machado,133,1,5a65e29a-25a0-49e4-a861-1601b80d5a7b
a3c29a72-e217-46f1-b6f4-b207521c8521,O0878AAV0A,D_REG,Barra da Tijuca,SV878,0,mfed
15ddc6e2-64ee-4ed8-8530-26a9e2c228c0,O0878AAV0A,U_REG,Barra da Tijuca,SV878,0,mfed
a244d3da-a7fe-4d27-8cc5-a2c0aeda0e55,O0100AAA0A,S_REG,Metrô General Osório,100,1,hq21
db092551-7f83-4b63-a91f-45f34f56398c,O0100AAA0A,S_REG,Metrô General Osório,100,1,hq21
99440f8a-a1a2-419d-ad64-860270544b4f,O0692AAA0A,U_REG,Méier,692,1,5rss
939b4d3f-7fbe-4dd2-9b53-1d9febbef18c,O0100AAA0A,S_REG,Metrô General Osório,100,1,hq21
f55342e7-7427-4f8f-bbff-0b044528488c,O0859AAA0A,S_REG,Covanca,859,1,j2yo
6f330c82-3f4d-43ca-af66-50d07332e5ab,O0415AAA0A,U_REG,Leblon,415,0,0snx
8fe57091-9326-4255-a873-064ceb44be96,O0315AAA0A,S_REG,Central,315,1,4rzh
d922851a-55a1-41cd-a0ee-841c6c53eec5,O0859AAA0A,S_REG,Covanca,859,1,j2yo
5e6fc2d3-ca71-4da2-a1d1-1d93583fa650,O0807AAA0A,U_REG,Jesuítas,807,1,mrg9
7102d7fb-f6d7-4037-bddd-c3967e472c58,O0629AAA0A,D_REG,Saens Peña,629,0,pttw
a42c9b9c-3f4c-4fb7-b56d-d58dc9a0e08a,O0878AAV0A,U_REG,Barra da Tijuca,SV878,0,mfed
e1ff5bc3-f5ec-4d75-86e1-eb730ca7c311,O0926AAA0A,S_REG,Senador Camará,926,1,ds73
a22150c0-79c1-475e-91c8-5a9eaae754df,O0388AAR0A,U_REG,Cesarão,SR388,1,zjbd
21f230d2-06ff-4f08-aa68-21ab4b05c86a,O0321AAA0A,U_REG,Bancários,321,1,l0et
58934502-57d2-4368-8934-48c83953133e,O0388AAA0A,U_REG,Candelária,388,0,47f1
6b4903db-7f91-4b82-bb56-f1c0bfb5c94b,O0692AAA0A,U_REG,Méier,692,1,5rss
aa948ddb-fab3-48f6-90ab-6460006f6172,O0606AAV0A,D_REG,Engenho de Dentro,SV606,1,41i6
f8854556-70f0-4d1d-a7fc-b3677b944985,O0857AAA0A,D_REG,Terminal Campo Grande,857,1,040z
8a1f1102-6fff-4720-a03d-095785732f02,O0133AAA0A,U_REG,Largo do Machado,133,1,5a65e29a-25a0-49e4-a861-1601b80d5a7b
e5e476fa-7a5c-4523-9b37-dd41e9720c3f,O0920AAA0A,U_REG,Pavuna,920,1,O0920AAA0AVDU01
d5886d11-c299-40d1-9f4e-470e89347c70,O0315AAA0A,S_REG,Central,315,1,4rzh
9fe706c0-128e-49eb-bce8-d6cb80c460e4,O0321AAA0A,U_REG,Bancários,321,1,l0et
03d9934b-b4ae-482a-9fc4-6e8b046a6573,O0954AAA0A,U_REG,Recreio dos Bandeirantes,954,0,39yj
a60754ff-b84e-4e57-b50f-e79ab010b030,O0383AAA0A,S_REG,Praça da República,383,0,82cc8479-53d1-4b34-8ffb-f1bd5478bc28
e35d9d26-832d-4cc0-85e9-f2935ecb705a,O0878AAV0A,D_REG,Barra da Tijuca,SV878,0,mfed
3019d290-d6f7-43b2-8ccf-f12b32556450,O0422AAA0A,U_REG,Grajaú,422,1,4e7e
bed39525-6633-489d-a385-21214103ab3b,O0422AAA0A,U_REG,Grajaú,422,1,4e7e
7b76823b-5c05-40e8-8077-89af478497c4,O0422AAA0A,U_REG,Grajaú,422,1,4e7e
2db62e1d-ef8f-4a10-a3f8-94955bc9419f,O0409AAA0A,U_REG,Saens Peña,409,1,wrbl
a28cb038-491e-4223-bee5-429cb9a36dd3,O0409AAA0A,U_REG,Saens Peña,409,1,wrbl
cc2cd5e7-b88d-4a10-8a9d-656781c50184,O0388AAR0A,U_REG,Cesarão,SR388,1,zjbd
aa029e81-4e9e-4553-81db-84643be8178c,O0826AAA0A,S_REG,Carobinha,826,1,w3e5
efb62fa8-9012-41e2-b4db-2766c29ffe7a,O0801AAA0A,S_REG,Taquara,801,0,O0801AAA0AIDU01
277579a5-3fe3-47aa-ad9e-7cec156ff753,O0801AAA0A,S_REG,Taquara,801,0,O0801AAA0AIDU01
5ecc921b-eac7-40fb-bdb3-1d457f3d8221,O0853AAA0A,D_REG,Terminal Deodoro,853,0,0dno
936578a5-f620-4876-a6c3-96a3449aea34,O0426AAA0A,U_REG,Usina,426,1,tggb
ad980834-1c29-489a-8988-5ca96009276f,O0426AAA0A,U_REG,Usina,426,1,tggb
2a85fa0f-0f11-46e2-9274-48ad97693f80,O0426AAA0A,U_REG,Usina,426,1,tggb
00274a18-7c16-437c-944a-09d1ebc4a270,O0426AAA0A,U_REG,Usina,426,1,tggb
d6a3536a-744b-489a-9a83-726de59d29ed,O0817AAA0A,D_REG,Vargem Grande,817,0,O0039CAA0AIDU01
313ee9be-aa55-44e1-84ee-3cc8b1184197,O0410AAA0A,U_REG,Gávea,410,0,2xcp
f8c63e1e-7dff-4f37-b94b-1b555f5c5347,O0410AAA0A,U_REG,Gávea,410,0,2xcp
3c5298e0-39aa-4f71-bce7-dd64d7fec1d5,O0415AAA0A,U_REG,Usina,415,1,wpd1
9a9691a0-2d8b-4099-9473-fe9050a47d07,O0415AAA0A,U_REG,Usina,415,1,wpd1
da708ad6-13fd-4d8b-b8ea-4536131f4f4a,O0497AAA0A,S_REG,Penha,497,1,thqu
7019a43b-dd23-4036-bccb-7d5680490bb2,O0638AAA0A,D_REG,Saens Peña,638,0,ir41
997241e0-1172-44e8-8f6e-9c2214b3375e,O0868AAA0A,S_REG,Campo Grande,868,0,sz5w
805beed8-3035-4e24-a77e-f7d3694c0d09,O0422AAA0A,U_REG,Grajaú,422,1,4e7e
d0df9166-5e47-42aa-b5c7-a1c4af9f612b,O0133AAA0A,U_REG,Largo do Machado,133,1,5a65e29a-25a0-49e4-a861-1601b80d5a7b
db46c99e-cb9f-4ab6-82b6-a9488c236435,O0920AAA0A,U_REG,Pavuna,920,1,O0920AAA0AVDU01
895d4284-07d4-476e-aa49-2fbf31c243ec,O0878AAV0A,U_REG,Barra da Tijuca,SV878,0,mfed
119333a7-6e73-4753-9334-114f3c54a574,O0518AAA0A,U_REG,Circular,518,0,de59
62730597-7fcb-4438-a665-ff8d7dfab6b4,O0692AAA0A,U_REG,Méier,692,1,5rss
c17bccc6-a38f-44eb-bb40-4080acf7c9ad,O0853AAV0A,D_REG,Terminal Mato Alto,SV853,1,mtwu
446ba814-63b4-487f-a989-8f99cc432e34,O0552AAA0A,D_REG,Terminal Alvorada,552,1,a56f
440ede4e-9d44-4926-bcc4-d49adae9a7de,O0796AAA0A,S_REG,Campo Grande,796,1,bpq0
a96607f5-38d1-40a5-800d-8a7f564c1835,O0296AAA0A,U_REG,Castelo,296,0,owpb
9274d765-275b-413d-b5ab-fcc631425ea3,O0917AAV0A,S_REG,Bonsucesso,LECD114,0,5mve
dfc3aa72-bf88-4f68-a626-aff98584edc9,O0513AAA0A,U_REG,Botafogo,513,0,vgv9
684b089d-860c-4e9f-8694-bad7b1328484,O0853AAV0A,D_REG,Terminal Mato Alto,SV853,1,mtwu
95068a74-00f4-4434-8e2a-ce8f5ad0816c,O0552AAA0A,D_REG,Terminal Alvorada,552,1,a56f
f3d98b73-1eb1-40f2-a489-293959dce96a,O0539AAA0A,D_REG,Rocinha,539,1,9ftt
9a185c30-f295-459b-87ed-87516f7f5dea,O0296AAA0A,U_REG,Castelo,296,0,owpb
314aecb4-8883-46a0-9074-07140852f2e4,O0513AAA0A,U_REG,Urca,513,1,g621
93245361-a87e-4fb3-8951-120f102c6593,O0363AAV0A,U_REG,Vila Valqueire,SV363,1,r9cs
2d2c3df4-a72c-4590-8989-2669ed894f67,O0539AAA0A,D_REG,Rocinha,539,1,9ftt
dbf81251-c958-4aa4-bf1d-f64b40c23d82,O0539AAA0A,S_REG,Rocinha,539,1,9ftt
088ec0e6-6584-4d77-8bab-1462356bee58,O0539AAA0A,S_REG,Rocinha,539,1,9ftt
f607d3d0-faca-4521-8260-f9d3700fec23,O0363AAV0A,U_REG,Vila Valqueire,SV363,1,r9cs
46ccc03b-617d-4a07-9daf-d157e721e78f,O0363AAV0A,U_REG,Vila Valqueire,SV363,1,r9cs
19d83662-0735-4360-9fdd-fefd61fddb70,O0866AAV0A,D_REG,Terminal Pingo D'Água,SV866,0,davx
140773d8-affe-4a7e-8b60-b63813e97d16,O0474AAV0A,U_REG,Copacabana,SV474,0,qppd
0e178546-423b-4161-b01a-2c160d13cb56,O0790AAV0A,U_REG,Campo Grande,SV790,1,O0790AAV0AVDU02
f59427de-28bf-4804-b2ce-4a391c0b295b,O0321AAA0A,U_REG,Bancários,321,1,l0et
b002fc10-2bfa-4866-a00c-fc518f0fdf3f,O0383AAA0A,S_REG,Praça da República,383,0,82cc8479-53d1-4b34-8ffb-f1bd5478bc28
2319c4a3-c5f0-4958-9d0b-0284c73e1e3e,O0513AAA0A,U_REG,Urca,513,1,g621
391d168c-40be-42f4-8b98-e9da0a305dfb,O0548AAA0A,D_REG,Terminal Alvorada,548,0,yvkv
d8c6d5b2-8b46-4629-a82b-ee599d67f794,O0538AAA0A,U_REG,Rocinha,538,1,xhdq
b4267427-79b2-4d10-9d00-23bbf6c965dd,O0805AAA0A,U_REG,Jardim Oceânico,805,0,0piv
622d04f3-ec4f-4ca2-9f28-6985913f06ae,O0538AAA0A,U_REG,Rocinha,538,1,xhdq
1ca01d3b-ad50-460d-b9f1-f34e1b81ddec,O0538AAA0A,U_REG,Rocinha,538,1,xhdq
97162b47-048e-493e-8c7c-f85ca6bcc647,O0774AAV0A,S_REG,Jardim América,SV774,0,o0sw
2691f84b-c10a-40ef-b7ed-f568df8cf977,O0538AAA0A,U_REG,Rocinha,538,1,xhdq
8800905e-1ef8-41b2-9865-8b66c136fa00,O0497AAA0A,D_REG,Penha,497,1,thqu
b966d751-cd21-460b-86f5-b1af6673f85e,O0497AAA0A,D_REG,Penha,497,1,thqu
f5898d7a-a5a7-4985-a268-3e1f46574db2,O0497AAA0A,D_REG,Penha,497,1,thqu
f33e9509-699d-419c-a12b-4963be9711ce,O0497AAA0A,D_REG,Penha,497,1,thqu
9c987bce-d487-4fce-8581-8b7ab64a9f87,O0638AAA0A,D_REG,Saens Peña,638,0,ir41
b8d537d5-84ec-4090-adff-60acbdac3c27,O0507AAA0A,D_REG,Largo do Machado,507,0,gs0v
59771134-e3e9-4d22-9013-e1c75a1bb3e3,O0693AAA0A,S_REG,Terminal Alvorada,693,0,ex6i
9ecaf68d-1e8f-408b-a0ac-96a4f01ce268,O0868AAA0A,S_REG,Campo Grande,868,0,sz5w
3fc7cf43-b87d-49d5-8d84-0818720bc7ba,O0920AAA0A,U_REG,Pavuna,920,1,O0920AAA0AVDU01
dc863e59-f276-4f5e-ba5c-5fd79297f62d,O0954AAA0A,U_REG,Recreio dos Bandeirantes,954,0,39yj
4678c218-f2b9-424b-9602-7f4c850fd4f8,O0422AAA0A,U_REG,Grajaú,422,1,4e7e
7b4daffb-986f-4ee3-be7b-5bfcfe5aed2f,O0550AAA0A,D_REG,Gávea,550,0,ozzj
b549d539-5841-4ab6-849d-72d5cf420169,O0629AAA0A,D_REG,Irajá,629,1,ue02
496649a2-00a5-4cb7-9328-39075a449f2e,O0133AAA0A,U_REG,Largo do Machado,133,1,5a65e29a-25a0-49e4-a861-1601b80d5a7b
7fe62313-a970-4e17-a3fd-b2bd05269bfd,O0878AAV0A,S_REG,Barra da Tijuca,SV878,0,mfed
cae67ca7-3f10-450e-a9e6-5c521a5cf57d,O0296AAA0A,U_REG,Castelo,296,0,owpb
3eb68e9e-c36b-4a56-9838-03cee7eb5e6c,O0853AAA0A,D_REG,Terminal Deodoro,853,0,0dno
c2349b79-07d9-4131-a334-e4fff29984f9,O0292AAA0A,S_REG,Engenho da Rainha,292,1,4w0k
c22b2632-149d-47f7-9544-5fbc3fbca71e,O0324AAA0A,U_REG,Ribeira,324,1,kco2
4bfd8901-e406-4c3e-ba91-cfbe112218ef,O0306AAA0A,S_REG,Castelo,306,0,mvvp
c8eec74e-ea45-40df-8690-17701c4f1516,O0321AAA0A,S_REG,Castelo,321,0,23wj
f62eeba3-289d-4aa9-b9a7-5331b564d53f,O0292AAA0A,U_REG,Castelo,292,0,g91l
08babbe2-6992-4189-b9cf-bcbf098b6c85,O0301AAA0A,D_REG,Terminal Alvorada,301,0,3lx5
306cb7ff-6232-41d9-a681-f9d3a04f98af,O0301AAA0A,D_REG,Terminal Alvorada,301,0,3lx5
edf19ae9-6f61-4751-b1cc-ff2c72f3e5e5,O0292AAA0A,S_REG,Castelo,292,0,g91l
2b7ef6ff-3652-4ee7-b482-aa24ca860e16,O0312AAA0A,D_REG,Candelária,312,0,dk5r
242fada3-ba2c-41e7-b473-47a7d398c687,O0325AAA0A,U_REG,Ribeira,325,1,oscy
b9aee5f9-4ddd-497a-89fa-bb2e60215db6,O0917AAV0A,S_REG,Bonsucesso,LECD114,0,5mve
15731450-eb08-4a82-9f84-70b41199c40c,O0306AAA0A,U_REG,Praça Seca,306,1,vhcw
400267e2-4797-4518-a316-26f533089151,O0917AAV0A,S_REG,Padre Miguel,LECD114,1,5hya
21d404a2-eeaa-449d-a225-2c3b7db41fd7,O0474AAV0A,U_REG,Copacabana,SV474,0,qppd
2b14904b-2ce3-4a31-8f2e-6e79ed5a08e6,O0327AAA0A,U_REG,Castelo,327,0,uu8v
3881649d-2be1-4818-8ae7-0819fd358f01,O0323AAA0A,U_REG,Castelo,323,0,wwp0
43684293-186c-4f74-bea5-627d763d1d97,O0383AAA0A,S_REG,Praça da República,383,0,82cc8479-53d1-4b34-8ffb-f1bd5478bc28
ba232d93-1a4a-47ed-a294-28a945b48082,O0853AAA0A,S_REG,Terminal Mato Alto,853,1,ks4m
98bd9c4a-5cd9-449f-80e7-03e2abc785e1,O0422AAA0A,U_REG,Grajaú,422,1,4e7e
4bd35e8b-6491-4844-b430-0897c3ce3d15,O0693AAA0A,S_REG,Terminal Alvorada,693,0,ex6i
855bd78e-e8ae-4204-b83e-bc429521a5fe,O0868AAA0A,S_REG,Campo Grande,868,0,sz5w
5b9518a4-7907-4b3d-afdf-25fda98f974e,O0920AAA0A,U_REG,Pavuna,920,1,O0920AAA0AVDU01
f76d1fb5-cbaa-41d6-b6d0-eef4100bb688,O0805AAA0A,U_REG,Terminal Alvorada,805,1,vy32
9c73d4a1-5fa8-4e26-aa3b-f0db10fece91,O0867AAA0A,D_REG,Barra de Guaratiba,867,1,e9ed4c81-0e5d-4cea-850b-58621b3e49c0
f4489cbf-273c-4221-976f-9e1713b0080d,O0857AAA0A,U_REG,Terminal Campo Grande,857,1,040z
e3baad20-ebf6-4b80-ae82-5336fcf649c9,O0388AAR0A,U_REG,Cesarão,SR388,1,zjbd
1928f2c6-928b-4a0b-a1c1-c5a48077cc81,O0878AAV0A,S_REG,Barra da Tijuca,SV878,0,mfed
4b8aa9dd-9065-4db0-b735-e25089c19bc2,O0550AAA0A,D_REG,Gávea,550,0,ozzj
83732a85-c399-474b-9ace-67578b6a0505,E2803AAA0A,D_REG,Vila Kennedy,2803,1,frp1
7679bba8-34c0-4679-8c75-95577b42db4b,O0133AAA0A,U_REG,Largo do Machado,133,1,5a65e29a-25a0-49e4-a861-1601b80d5a7b
f7f13ff8-0abe-444c-a936-6446b3e3c67c,O0878AAV0A,S_REG,Barra da Tijuca,SV878,0,mfed
414a8cd2-5810-40db-ac25-027367d9a6ac,O0687AAA0A,S_REG,Pavuna,687,1,dyi4
a150dd8b-5cb1-4245-9069-21844dcc5783,O0665AAVBA,U_REG,Pavuna,SVB665,1,h6f6
8a7c3f47-b6a5-4d2d-b7e3-dfc2a342b2af,O0685AAVBA,S_REG,Irajá,SVB685,1,dbod
27e8e276-b49f-4299-b6d7-b46728691cc7,O0878AAV0A,U_REG,Terminal Tanque,SV878,1,ule3
9555157d-64a5-43c5-91cd-6ffff369b1fd,O0665AAVBA,U_REG,Pavuna,SVB665,1,h6f6
2338a4b8-0734-41d5-a6d1-053d9167473b,O0878AAV0A,S_REG,Barra da Tijuca,SV878,0,mfed
d131ab00-2796-402a-90b5-7e1b3c9a9f97,O0665AAVAA,S_REG,Saens Peña,SVA665,0,esfq
7754e993-de1a-42e0-aed9-1f4efc10baa5,O0327AAA0A,U_REG,Ribeira,327,1,bkd5
31f9639a-aa42-4ea7-907c-f447db5aaf29,O0507AAA0A,D_REG,Largo do Machado,507,0,gs0v
1d3e03b2-450e-4623-b3c0-97be453daae4,O0323AAA0A,U_REG,Castelo,323,0,wwp0
054cce37-aaab-436a-a0dc-043c16d1dec4,O0324AAA0A,U_REG,Candelária,324,0,pp88
ce3483b4-0019-4a2e-8092-a6d8ac180837,O0383AAA0A,S_REG,Praça da República,383,0,82cc8479-53d1-4b34-8ffb-f1bd5478bc28
0c4d6c26-4bc0-4979-a9e0-39dbb3c8a50b,O0409AAA0A,U_REG,Saens Peña,409,1,wrbl
b81f19c3-5f97-4ddd-8c3d-3c57b16e246e,O0731AAA0A,S_REG,Marechal Hermes,731,0,c6c4e29e-d25d-4f83-83ce-a048a89a2670
21997828-38e8-4528-80c4-69a3d5393bd3,O0908AAV0A,U_REG,Bonsucesso,SV908,0,l1ko
90caca66-74b7-42fb-bba9-d6c9f8d6ecd4,O0133AAA0A,U_REG,Largo do Machado,133,1,5a65e29a-25a0-49e4-a861-1601b80d5a7b
e9979b77-0b33-43fa-af27-41dab685b119,O0857AAA0A,D_REG,Terminal Campo Grande,857,1,040z
73164114-8b88-4f68-9a16-80082e5a1fda,O0474AAV0A,U_REG,Copacabana,SV474,0,qppd
1a50b6ce-8f47-4c89-91e2-af429e3560f6,O0731AAA0A,S_REG,Marechal Hermes,731,0,c6c4e29e-d25d-4f83-83ce-a048a89a2670
bcd13b7b-0747-41f3-9099-92c62ff3b661,O0323AAA0A,U_REG,Castelo,323,0,wwp0
a268135a-0a05-4e59-ac2c-23b76d7c47a4,O0390AAA0A,D_REG,Curicica,390,1,1pky
95e46bdb-6e26-457a-a678-1172a0bc4f36,O0857AAA0A,D_REG,Terminal Campo Grande,857,1,040z
7db84520-57d8-4fe9-becf-082f9004b4dd,O0409AAA0A,U_REG,Saens Peña,409,1,wrbl
312738b5-2614-4d49-a86c-36e62e4ddf34,O0426AAA0A,U_REG,Usina,426,1,tggb
d1a74b4b-da3b-4cce-b218-5b4082945756,O0426AAA0A,U_REG,Usina,426,1,tggb
ca7e9dc9-2fc2-4a28-b84a-994121f2768e,O0426AAA0A,U_REG,Usina,426,1,tggb
ec4d4899-5ad2-4a80-a1c8-d65bef80f6b6,O0737AAA0A,U_REG,Santíssimo,737,1,28lk
0e3bc153-6928-4b08-a182-473ef958ff15,O0410AAA0A,U_REG,Gávea,410,0,2xcp
94449415-a622-4267-9964-be8ecebeea79,O0410AAA0A,U_REG,Gávea,410,0,2xcp
b3ae855e-c181-49ab-a15c-388b5d196b45,O0415AAA0A,U_REG,Usina,415,1,wpd1
0c7c8145-2f7d-45fd-8db7-21079b52142d,O0415AAA0A,U_REG,Usina,415,1,wpd1
c14118ae-7ae6-4cc1-acb8-d99ccc9ecf52,O0513AAA0A,U_REG,Urca,513,1,g621
630e63eb-bfba-42ab-8f6e-28b34ec2729a,O0611AAA0A,U_REG,Riocentro,611,1,io9a
d5f6af9e-d61e-474e-8dc8-9d248ac67601,O0737AAA0A,U_REG,Santíssimo,737,1,28lk
b4f62d3b-ca98-41ee-beff-4950ea636270,O0794AAA0A,D_REG,Bangu,794,1,97k8
68aa1f1c-e316-4f94-bcf3-2d0ad2cb396b,O0807AAA0A,U_REG,Jesuítas,807,1,mrg9
c0df2d71-bf76-4f49-9e1d-5f6efec2564b,O0920AAA0A,U_REG,Pavuna,920,1,O0920AAA0AVDU01
d6f9b526-2165-4c52-99b0-6df8e1992319,O0737AAA0A,U_REG,Santíssimo,737,1,28lk
efea0c8a-884c-4f15-804f-b4b750dcb54d,O0100AAA0A,S_REG,Metrô General Osório,100,1,hq21
e4ee4b20-0fd9-4d54-8f3d-c0610d377890,O0409AAA0A,U_REG,Saens Peña,409,1,wrbl
9eb36dc0-02c8-4b3f-abe0-5e69d5284aba,O0100AAA0A,S_REG,Metrô General Osório,100,1,hq21
f48eb1f3-b4d5-44f7-b102-73c17c12792d,O0692AAA0A,S_REG,Méier,692,1,5rss
d2e71769-78de-4783-922a-a9ea5fa3c97d,O0868AAA0A,S_REG,Campo Grande,868,0,sz5w
df7ee352-d949-4a83-b32c-19725b7af60a,O0161AAA0A,S_REG,Circular,161,0,hz72
7f19570f-774b-4cd2-9a9c-5565cecb886f,O0920AAA0A,U_REG,Pavuna,920,1,O0920AAA0AVDU01
b482ae77-3609-400c-b3f9-3b7f9dd5ccde,O0665AAVBA,D_REG,Pavuna,SVB665,1,h6f6
f9934f4c-077a-4e6f-914d-bec2a63745d0,O0107AAA0A,U_REG,Urca,107,0,nasu
20b5ac4e-2533-4390-92d4-60d4965821e9,O0513AAA0A,U_REG,Botafogo,513,0,vgv9
59f6d518-0a43-4044-8f6a-fc8c6b47eeea,O0550AAA0A,D_REG,Gávea,550,0,ozzj
b70463a7-756d-47cb-bc0d-90a28880386b,O0692AAA0A,S_REG,Méier,692,1,5rss
b0fca0a4-cd5b-457a-a904-7de3c4902b3f,O0721AAA0A,S_REG,Vila Cruzeiro,721,1,by87
2d92b7a1-e1c9-44fb-b99b-4aa8ee6fc534,O0107AAA0A,U_REG,Urca,107,0,nasu
5e612c33-d869-492f-960a-0a3629b17bf6,O0161AAA0A,U_REG,Circular,161,0,hz72
1cdcf698-1ec8-4854-86a9-2586fc00965a,O0741AAA0A,U_REG,Circular,741,0,vhm4
7c5517da-5d7c-49be-bd83-937a695aad20,O0548AAA0A,D_REG,Terminal Alvorada,548,0,yvkv
a404b218-8268-4671-90d6-3ffacb1eab38,O0161AAA0A,U_REG,Circular,161,0,hz72
c5f50445-0ce6-479f-8710-e2f4eda3ffb1,O0539AAA0A,D_REG,Rocinha,539,1,9ftt
27bb7f24-5f37-410a-8db1-36e614bfcfd8,O0117AAA0A,U_REG,Central,117,1,7qih
df22af69-8c62-4523-9093-ed3ba18f9d1a,O0117AAA0A,U_REG,Central,117,1,7qih
e562d2a6-0c90-457e-9576-7ae82e98474f,O0117AAA0A,U_REG,Central,117,1,7qih
ad531680-7197-4a2f-8103-dd09c2d8ca20,O0584AAA0A,U_REG,Circular,584,0,ao0v
41526a3b-c3bc-4f32-bac8-893b74ea125a,O0474AAV0A,U_REG,Copacabana,SV474,0,qppd
458cd533-74a1-4052-8574-b8441547900d,O0163AAA0A,U_REG,Copacabana,163,0,446r
3c206011-5fb7-4d18-ac5e-2ffec91111b6,O0117AAA0A,U_REG,Central,117,1,7qih
84eab239-59d1-4011-bac5-d33bc0c9e729,O0323AAA0A,S_REG,Castelo,323,0,wwp0
e4985b82-014e-461d-83a4-f2393f8fe802,O0292AAA0A,S_REG,Engenho da Rainha,292,1,4w0k
52e06d14-67ee-481b-9980-e36de80725c6,O0292AAA0A,S_REG,Engenho da Rainha,292,1,4w0k
c0834bba-9271-4e59-97db-fd069cad1b14,O0292AAA0A,S_REG,Engenho da Rainha,292,1,4w0k
869c3695-29d1-49cc-81ac-73a1c0066106,O0324AAA0A,U_REG,Ribeira,324,1,kco2
ef43a747-e4e4-4bef-9a49-aa99a647aa06,O0306AAA0A,S_REG,Castelo,306,0,mvvp
08b31ccc-d1cf-44f5-aac6-5485add3b929,O0321AAA0A,S_REG,Castelo,321,0,23wj
36ffc5f8-4924-40b3-af24-29f36a61c732,O0292AAA0A,U_REG,Castelo,292,0,g91l
fce91fe5-5eab-4166-a3e6-2838aef60b06,O0292AAA0A,U_REG,Castelo,292,0,g91l
d0589d00-0698-41dd-b541-5dc97343bde4,O0321AAA0A,U_REG,Bancários,321,1,l0et
